subj,ROI,R2
2,V3,0.00473432546104607
2,V3,0.112458798905307
2,V3,0.0539630024113102
2,V3,0.0254989800085377
2,V3,0.0862211556098508
2,V3,0.0240593641407421
2,V3,0.180447946615178
2,V3,0.0867603649411501
2,V3,0.0241474134162422
2,V3,0.0487159091912145
2,V3,0.14698702357327
2,V3,0.0932926680655502
2,V3,0.029232531286893
2,V3,0.0567758916403923
2,V3,0.164297546175178
2,V3,0.14048038121384
2,V3,0.000452881566244012
2,V3,-0.000160152506416433
2,V3,0.00641336580427687
2,V3,0.0581312557407618
2,V3,0.00531418186309945
2,V3,0.00539703166237032
2,V3,0.096558709585037
2,V3,0.0564908050352338
2,V3,0.0289274021333071
2,V3,0.0567297191097923
2,V3,0.0457187346657158
2,V3,0.0168044575311446
2,V3,0.00998354873383983
2,V3,0.134852663709881
2,V3,0.0860839578090075
2,V3,0.0166405606467628
2,V3,0.000798193744611819
2,V3,0.145392849233025
2,V3,0.0727412166267153
2,V3,0.0835492563390436
2,V3,0.0215689696168269
2,V3,0.128639890836182
2,V3,0.0620711567839157
2,V3,0.00589554057429825
2,V3,0.0219092562141917
2,V3,0.0545689984607954
2,V3,0.118865449414465
2,V3,0.0706543190387413
2,V3,0.00047953123604616
2,V3,0.0782472430580257
2,V3,0.0767270435388825
2,V3,0.0683880037573922
2,V3,0.00540494202390285
2,V3,0.10597860748118
2,V3,0.111660402878435
2,V3,0.126667090599495
2,V3,0.0056979027497005
2,V3,0.0182047034854188
2,V3,0.0132619676003127
2,V3,0.0138006670630353
2,V3,0.0234163055193398
2,V3,0.0121163236763301
2,V3,0.0395114759001949
2,V3,0.00098686411002058
2,V3,0.0176048332638151
2,V3,0.0252022206274805
2,V3,0.00359957383228166
2,V3,0.00019165690654549
2,V3,-0.000335431525213536
2,V3,0.000423909120312593
2,V3,0.00559033482180543
2,V3,-0.000501655778690435
2,V3,0.00578087848896475
2,V3,0.00635012487121717
2,V3,0.015283330852501
2,V3,0.0379203443722028
2,V3,0.00035325484796328
2,V3,0.00526303168101111
2,V3,0.000227063783928061
2,V3,0.00157435785272592
2,V3,-0.000645351630855884
2,V3,0.00610656118301661
2,V3,0.0160797344382319
2,V3,-0.00125795883553814
2,V3,0.0113795065817879
2,V3,0.0201779286879465
2,V3,0.000887960119077325
2,V3,0.0259840413974756
2,V3,0.00125459250959525
2,V3,0.00182320897286176
2,V3,0.031766604700703
2,V3,0.00272367490074388
2,V3,0.0253684232927
2,V3,0.0296214850331051
2,V3,0.0209895359629628
2,V3,0.0928043646580898
2,V3,0.0646476656887386
2,V3,0.0895576700738094
2,V3,0.0816718102157314
2,V3,0.0690076635981062
2,V3,0.0613273529375625
2,V3,0.0476876817265877
2,V3,0.102167745414728
2,V3,0.0201893347125434
2,V3,-0.000764382760509053
2,V3,-0.000523171764444719
2,V3,-0.000229447679188199
2,V3,0.00332039999711381
2,V3,0.045097665363839
2,V3,0.0451493919536619
2,V3,-0.000292763375894789
2,V3,-0.000596767164381951
2,V3,0.0159456303385391
2,V3,-0.000274334322144965
2,V3,-0.000477701906658745
2,V3,-0.000646188944533499
2,V3,0.010215814118987
2,V3,0.00786103876855343
2,V3,0.0129647848052711
2,V3,-0.000714036079750513
2,V3,-0.00103244590436713
2,V3,0.022330704182472
2,V3,0.0227869986985347
2,V3,0.000530588417879507
2,V3,0.0144585036434369
2,V3,-0.000439825460924359
2,V3,-0.00130809192150116
2,V3,0.0215755149435056
2,V3,0.00212825189599725
2,V3,0.00892444570603568
2,V3,0.0101242456420233
2,V3,0.00277566250506034
2,V3,0.011779654644701
2,V3,0.0121820598228836
2,V3,0.0252144471211733
2,V3,0.0335489400760838
2,V3,0.0328008980844523
2,V3,0.0493483598260719
2,V3,0.0742803404191713
2,V3,0.0504284356975091
2,V3,0.0998730733208887
2,V3,0.0422383920440543
2,V3,0.0669314247601769
2,V3,0.101457448442203
2,V3,-0.00074376447841018
2,V3,0.000518369787743944
2,V3,0.0608044463281389
2,V3,0.10576340503153
2,V3,0.00796533417190054
2,V3,0.0124380370236905
2,V3,-0.000574944201426564
2,V3,-0.000267851033208366
2,V3,-5.06814341429407e-05
2,V3,0.0952474378231503
2,V3,-0.00160788420689806
2,V3,-0.000755245135593552
2,V3,-0.000726688357167715
2,V3,0.00685297019102216
2,V3,-0.000838305322596322
2,V3,0.00354276529035963
2,V3,-0.000193836692644278
2,V3,0.00207581417376146
2,V3,0.00592493963260704
2,V3,0.0522739313949377
2,V3,0.0529187572801609
2,V3,0.00523808213153626
2,V3,0.0828572573757735
2,V3,0.0665146175554083
2,V3,0.00649564863513269
2,V3,0.0276657631645966
2,V3,0.0160319442147985
2,V3,0.0131199356850014
2,V3,0.00767759177143146
2,V3,0.00816693573204935
2,V3,0.0251590316131591
2,V3,0.0611155203493515
2,V3,0.0225661792191337
2,V3,0.0243505479911863
2,V3,0.0413861844233669
2,V3,0.0297706232715015
2,V3,0.00977096935751931
2,V3,0.0400039806407615
2,V3,0.0163641759294741
2,V3,0.113526754192719
2,V3,0.0806610156193714
2,V3,-0.000858601412544124
2,V3,0.00183439861622131
2,V3,0.0150741836080879
2,V3,0.031509052819876
2,V3,-0.000150754344486748
2,V3,0.00901931966198943
2,V3,0.0336468939964296
2,V3,0.000862848535319705
2,V3,-0.000422286462586907
2,V3,0.0969638208682054
2,V3,0.0139283374158431
2,V3,-0.0018736074950545
2,V3,0.00104228625808273
2,V3,0.0238658616402793
2,V3,0.0241953865797727
2,V3,0.00516442556224617
2,V3,0.00102214292477476
2,V3,0.041511266915525
2,V3,0.017358252906845
2,V3,2.68571632275894e-05
2,V3,0.0023438205117659
2,V3,0.105565842226296
2,V3,0.0952906979348894
2,V3,0.0276827516787796
2,V3,0.00381457757109543
2,V3,0.0303659366488322
2,V3,0.0513389645427206
2,V3,0.0150805596507699
2,V3,0.0959321710764129
2,V3,0.11732323601041
2,V3,0.0974765138179433
2,V3,0.00396201816828445
2,V3,0.0145448648025992
2,V3,0.065662660441648
2,V3,0.0475412115160663
2,V3,0.0488149807088827
2,V3,-0.00085753842646541
2,V3,0.000629526358119969
2,V3,0.0601717971889333
2,V3,0.0272141299278594
2,V3,-0.000739446199123583
2,V3,0.0750128393258343
2,V3,0.000563692958063855
2,V3,-0.000118770288950798
2,V3,-7.09356742407685e-05
2,V3,0.0464895839347773
2,V3,0.0308398973953621
2,V3,0.000536053263138381
2,V3,0.00439628608695591
2,V3,0.00921701200264274
2,V3,0.00383721585482605
2,V3,0.00380126106946566
2,V3,0.102466439177133
2,V3,-0.000421656218403954
2,V3,-0.000859983836100642
2,V3,0.12083672720237
2,V3,0.0130839464061188
2,V3,0.0895888816886844
2,V3,0.0875722344278381
2,V3,0.00953193041288231
2,V3,0.0126088565354567
2,V3,0.00509501687848518
2,V3,0.125589469684097
2,V3,0.107768514576194
2,V3,0.00253891577102727
2,V3,0.0132400735552081
2,V3,0.0169602687745181
2,V3,-0.000958980368150342
2,V3,-0.000573988265078818
2,V3,0.106367886312635
2,V3,0.154387403030742
2,V3,-0.000328294975645682
2,V3,0.125227410532085
2,V3,0.0406020419078845
2,V3,-0.000130943774469372
2,V3,-0.000519736758312739
2,V3,0.0537644740641367
2,V3,0.108547750280727
2,V3,0.0240532291397244
2,V3,0.148838727231794
2,V3,0.100620281430612
2,V3,0.0283709926733927
2,V3,0.115926494850917
2,V3,0.100047737937854
2,V3,0.11457901436536
2,V3,0.0978804726036664
2,V3,0.0582144251238824
2,V3,-0.000798097831555822
2,V3,0.0489653339323231
2,V3,0.0975820132538038
2,V3,0.0413560510358054
2,V3,-0.000289711664670678
2,V3,0.00461764391948932
2,V3,0.0586902462324275
2,V3,0.00135568203770714
2,V3,0.00285145140032106
2,V3,-0.00100110854581736
2,V3,-0.00056358469256701
2,V3,-0.000345680282859195
2,V3,0.10402632862209
2,V3,-5.18300223518176e-05
2,V3,-0.000520733802701012
2,V3,0.00553274737012077
2,V3,0.0747450839120882
2,V3,-2.08352360877573e-05
2,V3,-0.00036439978141678
2,V3,-0.000547702369736558
2,V3,0.00867803446297583
2,V3,0.0768804149493785
2,V3,0.00244201127151034
2,V3,0.0435767940143118
2,V3,0.0533717337847887
2,V3,0.126673616071547
2,V3,4.21417480744868e-06
2,V3,-0.000303071624159101
2,V3,0.090738558110682
2,V3,0.086612711796945
2,V3,0.0264590534567241
2,V3,-0.000789647531561077
2,V3,-0.000387869108395389
2,V3,-0.000565841519353016
2,V3,0.00102431675797543
2,V3,0.0264308783659984
2,V3,0.0227403761772642
2,V3,-0.000539201341205553
2,V3,0.0790573183865834
2,V3,0.0743028212309728
2,V3,-0.00171655935453952
2,V3,-0.000511094212102825
2,V3,-0.000158224384037786
2,V3,0.00903210317128905
2,V3,0.020298140124677
2,V3,0.0833242157457098
2,V3,0.0853439179737768
2,V3,0.0230927848593303
2,V3,0.0519043668478736
2,V3,0.0570920198007238
2,V3,0.0400916796539039
2,V3,0.020294818983139
2,V3,0.0413316244943288
2,V3,0.0249468996391738
2,V3,0.00307636461228694
2,V3,0.00174305448372364
2,V3,-0.00112163127102871
2,V3,0.0776674414684773
2,V3,-0.000356620800710639
2,V3,0.0121127252702314
2,V3,0.0160512291444548
2,V3,0.0637464906110786
2,V3,0.141927012390081
2,V3,0.0964730681800982
2,V3,0.012383508437431
2,V3,-0.000248941154557036
2,V3,0.00141658605443545
2,V3,0.0921469175770906
2,V3,0.139737929814248
2,V3,0.0817865836410028
2,V3,0.0219269562437269
2,V3,0.0169385625625738
2,V3,0.170709313588335
2,V3,0.135553016686191
2,V3,0.0269286343697043
2,V3,-0.000495688841076092
2,V3,0.136168116726413
2,V3,0.0770725472442658
2,V3,0.00574472607533938
2,V3,0.00277436416071264
2,V3,0.00119191098355181
2,V3,0.000491672942431354
2,V3,-0.0004924773463445
2,V3,-0.000953576747493745
2,V3,0.0595855608002049
2,V3,0.0333804448467915
2,V3,0.110210359746024
2,V3,0.127371004650476
2,V3,0.0521806114462127
2,V3,0.0362733516125792
2,V3,0.0719102527016556
2,V3,0.145713880171557
2,V3,0.147949587810465
2,V3,0.026139482920706
2,V3,0.0263488536424389
2,V3,0.172596713318004
2,V3,0.159491510406297
2,V3,0.0733558016222751
2,V3,0.0212889067043115
2,V3,0.0765644779316773
2,V3,0.0225814002256957
2,V3,0.0728997770032886
2,V3,0.0804209737701446
2,V3,0.0158226817350497
2,V3,-0.000383227442970369
2,V3,-0.00050119037308638
2,V3,-0.00132379453420284
2,V3,-0.000131232288672622
2,V3,0.0086728701061542
2,V3,0.0325009872444139
2,V3,-0.000493448962215204
2,V3,0.00126861958745617
2,V3,-0.121958563495265
2,V3,0.0060368675064425
2,V3,0.141468102905707
2,V3,0.0638077901712185
2,V3,0.138425058901321
2,V3,0.00858820885179934
2,V3,0.0720651385820066
2,V3,0.169178251183606
2,V3,0.15224676354912
2,V3,0.0190213729087625
2,V3,0.00207575550125083
2,V3,0.033248663086617
2,V3,0.0312078698789326
2,V3,-0.000408756538253119
2,V3,-0.000262038772211759
2,V3,0.00700922014628352
2,V3,0.0160694525290827
2,V3,0.0711603297755618
2,V3,0.00269092128343157
2,V3,0.0714419767312531
2,V3,0.0317275999149346
2,V3,0.000915448671755636
2,V3,0.00874548562667404
2,V3,0.000334990552930736
2,V3,0.00455953217978178
2,V3,0.000173535683821946
2,V3,0.00175263624850003
2,V3,0.136388915106399
2,V3,0.114440311382975
2,V3,0.0390367388701501
2,V3,0.150517519476045
2,V3,0.0197353677189504
2,V3,-0.000123544268927578
2,V3,0.00470972110471113
2,V3,0.0405824610169252
2,V3,0.000316759797591992
2,V3,0.0940761223244341
2,V3,0.00299418502007487
2,V3,0.0518248579501748
2,V3,0.0181599486957233
2,V3,-0.000526957577557829
2,V3,0.0440913768265889
2,V3,0.0494690406785057
2,V3,0.0121862915523857
2,V3,0.0461373593067351
2,V3,0.0128472383590724
2,V3,0.0823720110620713
2,V3,0.0358226226664605
2,V3,0.111537457277789
2,V3,0.00606056856292808
2,V3,0.00726557022486518
2,V3,0.0421359450035515
2,V3,0.0558390408459283
2,V3,0.0063212791791098
2,V3,0.0244721351675899
2,V3,0.176794412248366
2,V3,0.148162438697617
2,V3,0.118758501664298
2,V3,0.124753160665077
2,V3,0.030302913387909
2,V3,0.157722959788217
2,V3,0.169089681633159
2,V3,0.0890216266562099
2,V3,0.129658384804379
2,V3,0.104825155796614
2,V3,0.0272065862685533
2,V3,0.1087828937379
2,V3,0.00130138197352547
2,V3,-0.000494433357113022
2,V3,0.0398505475902688
2,V3,0.042406631505655
2,V3,0.00137750498020939
2,V3,0.06285174696061
2,V3,0.122887806237432
2,V3,0.0993149742219511
2,V3,0.0991806508334826
2,V3,0.0216679551848699
2,V3,0.0190353918715536
2,V3,0.0102231870996025
2,V3,0.0515659851059114
2,V3,0.00989984557277651
2,V3,0.031546052874283
2,V3,0.0466027341854378
2,V3,0.153697611482779
2,V3,0.0192196278356693
2,V3,0.139255193703146
2,V3,0.067274753796865
2,V3,0.149040212625293
2,V3,0.1203769887605
2,V3,0.111692540477368
2,V3,0.000434841029092747
2,V3,-0.00248681575807086
2,V3,-0.000486108178846978
2,V3,-0.00111453893453506
2,V3,0.196289885808029
2,V3,0.121636492354872
2,V3,0.00604442641693614
2,V3,0.0306363891121714
2,V3,-0.00124953211029122
2,V3,-0.00182208215167912
2,V3,0.097435225027379
2,V3,0.0226665743492253
2,V3,0.00391982497666343
2,V3,0.0411403883356204
2,V3,0.0751918118691447
2,V3,0.0808929959692656
2,V3,0.0366145062150419
2,V3,0.103178160323533
2,V3,0.0259899605072577
2,V3,0.0306522412408549
2,V3,0.0336054165135276
2,V3,0.042703347271895
2,V3,0.0238794835453544
2,V3,0.032104519918669
2,V3,0.116378783038835
2,V3,0.123697463137545
2,V3,0.0399189872810393
2,V3,0.0543590041379949
2,V3,0.087836230817732
2,V3,0.126605504055301
2,V3,0.0841291302484534
2,V3,0.0855269726078421
2,V3,-0.000127276555922429
2,V3,0.00822077774987201
2,V3,0.027508710150684
2,V3,0.00887232113561515
2,V3,0.0143032387684809
2,V3,0.170797308251812
2,V3,0.0466730638019446
2,V3,0.0223555565742575
2,V3,0.00800174090892336
2,V3,-0.000463027344733358
2,V3,-0.000325130544613916
2,V3,0.113047353468965
2,V3,7.27081125955209e-05
2,V3,0.0459914460301301
2,V3,0.0616336107026308
2,V3,0.0150861115614649
2,V3,0.0647045421389166
2,V3,-0.000234898769129632
2,V3,0.110158304599794
2,V3,0.0630329294562437
2,V3,0.0337424287157297
2,V3,0.0275932367815475
2,V3,0.0599697511046638
2,V3,0.0722308724811482
2,V3,0.0527198576752564
2,V3,0.0396732291892696
2,V3,0.0114028328754675
2,V3,0.0635465037555106
2,V3,0.064504560200191
2,V3,0.0752028887784459
2,V3,0.0433341430688176
2,V3,0.00258780025943461
2,V3,0.0316236649214386
2,V3,0.0535927129024125
2,V3,0.0121874964527705
2,V3,0.000184620554628034
2,V3,0.0265162200008225
2,V3,0.112775510589168
2,V3,0.04722346380685
2,V3,0.0277580288964145
2,V3,0.0999819796648058
2,V3,0.0892965412976501
2,V3,0.0508353316599994
2,V3,0.0238467563052343
2,V3,0.00156246409051514
2,V3,0.000471157470920303
2,V3,0.109617914661514
2,V3,0.0480303092796021
2,V3,0.0853634888533841
2,V3,0.0173960247908508
2,V3,0.078711852716484
2,V3,0.019426443461519
2,V3,0.027541429825154
2,V3,0.00885437389879484
2,V3,0.0340307184181053
2,V3,0.154687298954257
2,V3,0.0914447210113161
2,V3,0.0423758289054487
2,V3,0.00100668932046566
2,V3,0.00641839552498963
2,V3,0.098382331308778
2,V3,0.0839235829017898
2,V3,0.00877683231753096
2,V3,0.0178891567463076
2,V3,0.0502778113673615
2,V3,0.0485000442742737
2,V3,0.0526799635549302
2,V3,0.0446508488810736
2,V3,0.00646951946909302
2,V3,-0.00101008721483498
2,V3,-0.000581329402450814
2,V3,-0.000523809220315696
2,V3,0.00873288403009131
2,V3,0.00821245742090471
2,V3,0.00213137268259145
2,V3,0.00913508895159787
2,V3,0.026496776201125
2,V3,0.0307120162545747
2,hV4,0.00625944388175781
2,hV4,0.0097557552410662
2,hV4,0.110487725285395
2,hV4,0.0114602810428484
2,hV4,0.0357216731677932
2,hV4,0.0098074560452549
2,hV4,0.0206384321871105
2,hV4,0.115164247625568
2,hV4,0.0122985807552821
2,hV4,0.0199726421562336
2,hV4,0.035265140557925
2,hV4,0.00972023843291658
2,hV4,0.0668643770939056
2,hV4,0.02497305993462
2,hV4,0.00839451621846343
2,hV4,0.0275529235554847
2,hV4,0.0754255112517173
2,hV4,0.079960813272448
2,hV4,0.0434161597302409
2,hV4,-0.00182343849137123
2,hV4,0.0635256284436782
2,hV4,-0.000527422017963852
2,hV4,-0.000745490727170117
2,hV4,0.000138323691286524
2,hV4,-0.000893203584326319
2,hV4,0.00104217539144047
2,hV4,8.84763912771258e-05
2,hV4,0.000174689236241587
2,hV4,0.00314454152220051
2,hV4,-0.00137341479999498
2,hV4,0.00113233533165358
2,hV4,0.000669276718520517
2,hV4,-0.000608655388302237
2,hV4,0.00325380150887211
2,hV4,0.0141447065432914
2,hV4,-0.000537818695630965
2,hV4,-0.00075435785926381
2,hV4,0.00301277875169698
2,hV4,0.0311362085211009
2,hV4,0.0797681530392839
2,hV4,-0.00187560501184525
2,hV4,-0.000317495138395851
2,hV4,-0.000394832891502994
2,hV4,0.0139606165379431
2,hV4,0.0631885294346914
2,hV4,0.0256817079290386
2,hV4,0.0645572746489821
2,hV4,0.0603796165437924
2,hV4,0.0610722970396554
2,hV4,0.0970129642273445
2,hV4,0.0390136990701691
2,hV4,0.01010068748305
2,hV4,0.0351404301586772
2,hV4,0.0443600430812293
2,hV4,0.0148877924906101
2,hV4,0.0378940067601549
2,hV4,0.00413448152998053
2,hV4,0.00385137199088731
2,hV4,0.0174808016369876
2,hV4,0.0256074058159564
2,hV4,0.0304966651306603
2,hV4,0.00435055393667166
2,hV4,0.00632099573713191
2,hV4,0.0644265968548168
2,hV4,0.00023926915409761
2,hV4,-0.000582406135868796
2,hV4,0.0207601258147261
2,hV4,0.00839688513730091
2,hV4,0.00143568884818396
2,hV4,-0.00188564206029984
2,hV4,0.00327277956198624
2,hV4,-0.001255055630767
2,hV4,0.00588457083525867
2,hV4,-0.00145340591045817
2,hV4,0.00458324770585566
2,hV4,0.0114521495874677
2,hV4,0.0734367246954452
2,hV4,0.00544549055908594
2,hV4,-0.00102826558281477
2,hV4,0.00154044442786239
2,hV4,0.0151337591000352
2,hV4,0.0114981711991555
2,hV4,0.0277651654799515
2,hV4,0.0752877991009143
2,hV4,0.029297009261414
2,hV4,0.0305170373291569
2,hV4,0.00148260921117915
2,hV4,-0.00103120269282864
2,hV4,-0.00124696485433762
2,hV4,0.0721277556484926
2,hV4,0.0892669255441574
2,hV4,0.110293341246603
2,hV4,0.087429488332846
2,hV4,0.0729930682572949
2,hV4,0.0205381089578245
2,hV4,-0.000578171190351529
2,hV4,-0.000471255025007999
2,hV4,0.0838271731976173
2,hV4,0.0928222989329362
2,hV4,0.0489917840193623
2,hV4,0.0116195895181263
2,hV4,0.0812326942534675
2,hV4,0.0591464321827451
2,hV4,0.0360119837411507
2,hV4,0.00167226803383486
2,hV4,-0.000501157560944265
2,hV4,-0.00174531927425214
2,hV4,0.0325858356203474
2,hV4,0.015999642907464
2,hV4,0.0381456497743911
2,hV4,0.000477953102678674
2,hV4,0.00325137671310244
2,hV4,0.0129452176931562
2,hV4,0.0256352632730351
2,hV4,0.0132564513300256
2,hV4,0.0113761909131428
2,hV4,0.00942573934975377
2,hV4,0.00520882029783754
2,hV4,-1.87264322140113e-05
2,hV4,-0.00124786246025033
2,hV4,-0.00127386404462793
2,hV4,-0.00100702836873579
2,hV4,0.00492012531033609
2,hV4,0.0151299774272933
2,hV4,-0.00127198880453838
2,hV4,0.00758108985902456
2,hV4,0.0291054394892886
2,hV4,0.0504163639141717
2,hV4,0.00220206318044797
2,hV4,-0.000461622504625336
2,hV4,0.00794539616584489
2,hV4,0.00400376918879519
2,hV4,-0.000791889412319891
2,hV4,-0.00100931313602415
2,hV4,0.0146891580369453
2,hV4,0.00130240117637592
2,hV4,-0.000638485075478923
2,hV4,0.0210985698561694
2,hV4,0.129013069486005
2,hV4,-0.00217812691194708
2,hV4,-0.000891791627623095
2,hV4,0.000373067936424887
2,hV4,0.0483975295140826
2,hV4,0.0650288866274005
2,hV4,0.0290277566859266
2,hV4,0.0329337073478439
2,hV4,0.148490094032671
2,hV4,-0.000439547603524382
2,hV4,-0.000413012488144182
2,hV4,-0.000846637693702301
2,hV4,-0.000358459048985127
2,hV4,-0.000312401274216945
2,hV4,0.0598197374648313
2,hV4,0.0979544379841626
2,hV4,0.0951350164014464
2,hV4,0.0757902132116026
2,hV4,0.130571286211007
2,hV4,0.0940742551163329
2,hV4,0.0399269836306205
2,hV4,0.00266571297547946
2,hV4,0.00836772806221536
2,hV4,-0.000219514967719991
2,hV4,-0.00132385597469076
2,hV4,0.00371503705631304
2,hV4,0.0475603084020007
2,hV4,0.0797806044340864
2,hV4,0.0305752125508486
2,hV4,0.0161448603275444
2,hV4,0.0619929382171122
2,hV4,0.041652074420148
2,hV4,0.0301291799806028
2,hV4,0.0274045180745604
2,hV4,0.0114860196011394
2,hV4,6.47087637405397e-05
2,hV4,0.043605579644558
2,hV4,0.0583819963396313
2,hV4,0.0453210569770797
2,hV4,0.00224446936902678
2,hV4,0.0489594321239367
2,hV4,0.00909229477481277
2,hV4,-0.00050087369018792
2,hV4,0.013608673971184
2,hV4,0.0486546693774554
2,hV4,0.0180175739091254
2,hV4,0.055188696476221
2,hV4,0.0509061451809952
2,hV4,0.0102541341674869
2,hV4,0.0831361100701486
2,hV4,-0.000273560837512399
2,hV4,0.000868630515328928
2,hV4,0.00980099734748741
2,hV4,0.03287959038445
2,hV4,0.0042448961380428
2,hV4,0.0333436262238576
2,hV4,0.0120644843538265
2,hV4,0.0285294119687738
2,hV4,0.00159054371222594
2,hV4,-0.00187679436753585
2,hV4,0.000524727147233395
2,hV4,-0.00015348474946586
2,hV4,0.0550492628087728
2,hV4,0.128411431914147
2,hV4,-0.000328481618275811
2,hV4,-0.00108243545110243
2,hV4,-0.000773691670322818
2,hV4,0.0960944474489545
2,hV4,-0.000934297517785843
2,hV4,-0.00062394662582177
2,hV4,-0.000127199909795817
2,hV4,0.0464468630553114
2,hV4,0.0323967060224384
2,hV4,0.0121297293642139
2,hV4,0.0324740551240469
2,hV4,0.0949494254889353
2,hV4,-0.000915957633567444
2,hV4,0.0202849226494097
2,hV4,0.0491714643472363
2,hV4,0.0402935699816911
2,hV4,0.0397695314732717
2,hV4,0.0330374012915952
2,hV4,0.0989317797272729
2,hV4,0.103918280494101
2,hV4,0.040620998259798
2,hV4,0.0609183002759898
2,hV4,0.0135311598445868
2,hV4,0.0021087082198733
2,hV4,0.0132738438059871
2,hV4,0.0246921360299759
2,hV4,0.0497677531230954
2,hV4,0.0834149733002559
2,hV4,0.0985362400279155
2,hV4,0.0599866347214007
2,hV4,0.0402101540441919
2,hV4,0.0159862919241939
2,hV4,0.075427131233639
2,hV4,0.00443053393954745
2,hV4,0.0214496630494719
2,hV4,0.00754641119652016
2,hV4,0.013839988749609
2,hV4,0.109471250437473
2,hV4,0.0843712137840711
2,hV4,0.0257592931197321
2,hV4,0.105613068319683
2,hV4,0.0554025992017899
2,hV4,0.000331564823595198
2,hV4,0.00230598411111482
2,hV4,0.0477540705719013
2,hV4,0.0416688920133172
2,hV4,0.0093683130212604
2,hV4,0.0692027397812244
2,hV4,0.068614984137976
2,hV4,0.0609109710518978
2,hV4,0.00504457160163668
2,hV4,0.146456733487678
2,hV4,0.0251228785049601
2,hV4,0.0227636703303564
2,hV4,0.0245508415272928
2,hV4,0.0486222005716828
2,hV4,0.0996601339929666
2,hV4,0.0548139946684652
2,hV4,0.0311352935378826
2,hV4,0.00115703065698147
2,hV4,0.100075826030263
2,hV4,0.0436144908749438
2,hV4,0.0276645163547106
2,hV4,0.0258796304475121
2,hV4,0.0350125697369447
2,hV4,0.0458990137851747
2,hV4,0.0366597212848306
2,hV4,0.0491794774611877
2,hV4,0.00225245542187019
2,hV4,0.10310078222186
2,hV4,0.197491807024016
2,hV4,0.044606086515791
2,hV4,0.0723879442751167
2,hV4,0.0162067867558034
2,hV4,0.0733826914612175
2,hV4,0.00842633980385854
2,hV4,0.0722630353407037
2,hV4,0.00933863936864565
2,hV4,0.0199347379312593
2,hV4,0.00438658896687949
2,hV4,0.0524162772925001
2,hV4,0.126494120087719
2,hV4,0.0449915372414958
2,hV4,0.115204126486604
2,hV4,0.103854902267373
2,hV4,0.0702216840638822
2,hV4,0.023572576175344
2,hV4,0.0215836710382236
2,hV4,0.000445715844647254
2,hV4,0.00955541984065655
2,hV4,0.0280336948864823
2,hV4,0.110609061996874
2,hV4,0.0756809208248051
2,hV4,0.0796527489091752
2,hV4,0.0255465531569787
2,hV4,0.0166131833837336
2,hV4,0.0774235164538862
2,hV4,0.0966234519740509
2,hV4,0.0531533913971002
2,hV4,0.025809144032937
2,hV4,0.0737082498941047
2,hV4,0.0705510970334304
2,hV4,0.0658585403669966
2,hV4,0.0243276820363592
2,hV4,0.00175030598563647
2,hV4,0.105199036510322
2,hV4,0.040453599692175
2,hV4,0.0031970379438872
2,hV4,0.0890624868630973
2,hV4,0.0724326734818995
2,hV4,0.0876210060110496
2,hV4,0.0405730651958112
2,hV4,0.00648797671393042
2,hV4,0.102581384562989
2,hV4,0.0707577829955279
2,hV4,0.0407818689942051
2,hV4,-0.000454140980718498
2,hV4,0.0270426903340587
2,hV4,0.03982718570417
2,hV4,0.012235581627205
2,hV4,0.0918792700411526
2,hV4,0.0817854469914615
2,hV4,3.1414444035649e-05
2,hV4,0.0923701901026141
2,hV4,0.0559111979698964
2,hV4,0.0551477733710488
2,hV4,0.00263932528940347
2,hV4,0.00242464386027824
2,hV4,0.0578257410371308
2,hV4,0.000434171551147555
2,hV4,0.0547031298406178
2,hV4,0.0692737801182488
2,hV4,0.0191724936008025
2,hV4,0.00516252138757461
2,hV4,0.04727046372601
2,hV4,0.03956966412353
2,hV4,0.185881188338254
2,hV4,0.011284437462303
2,hV4,0.121911023380593
2,hV4,0.203547987166264
2,hV4,0.0627560538289866
2,hV4,0.0500260839248547
2,hV4,0.00457158156913379
2,hV4,0.0627665924020298
2,hV4,0.0835935873346058
2,hV4,0.180498557674234
2,hV4,0.148528094956898
2,hV4,0.00207180810316615
2,hV4,0.116286979594583
2,hV4,0.11194554404317
2,hV4,0.124144259232642
2,hV4,0.0204097345775767
2,hV4,0.0274498291149068
2,hV4,0.101539408942442
2,hV4,0.0709093209078156
2,hV4,0.118074502032086
2,hV4,0.00900752065369681
2,hV4,0.088050658040867
2,hV4,0.0154602658973228
2,hV4,0.0282841161839186
2,hV4,0.0848400356762668
2,hV4,0.0921208759738836
2,hV4,0.0118807532171848
2,hV4,0.0827239064280577
2,hV4,0.125724238615973
2,hV4,0.0667872814367247
2,hV4,0.0490008105889747
2,hV4,-0.000806810466024932
2,hV4,-0.0012451763905138
2,hV4,0.170058534537177
2,hV4,0.0352517809880617
2,hV4,0.0365868888140583
2,hV4,0.00264050512236347
2,hV4,0.0536897574140409
2,hV4,0.032710393869506
2,hV4,0.074653447643596
2,hV4,0.00976960103230573
2,hV4,0.111419221212012
2,hV4,0.0748907144721227
2,hV4,0.126955057926362
2,hV4,0.117082200192565
2,hV4,0.0726547787040552
2,hV4,0.081339129242976
2,hV4,0.0993456855753213
2,hV4,0.0835144580116476
2,hV4,0.0550068697976249
2,hV4,0.0578440058725326
2,hV4,-0.000833867277931111
2,hV4,0.0601742360837838
2,hV4,0.00401752074321549
