subj,ROI,R2,curvPref
1,V1,0.00689192702592833,7
1,V1,0.00064743341546869,6
1,V1,0.0427215941385082,5
1,V1,0.164522850595559,6
1,V1,0.111571744248736,7
1,V1,0.000131264753157612,2
1,V1,0.0125985841462321,6
1,V1,0.118339936557167,6
1,V1,0.167039494251705,6
1,V1,0.0813711093048982,7
1,V1,0.0749283473927966,6
1,V1,0.0114492524468005,7
1,V1,0.0882794720559345,6
1,V1,0.0799348339971216,6
1,V1,0.00674520600169404,6
1,V1,0.0457630688388298,6
1,V1,0.173680065614596,7
1,V1,0.14204688696133,3
1,V1,0.01615044731244,7
1,V1,0.0150623362110939,7
1,V1,0.0235897733433749,6
1,V1,0.0249169739870772,3
1,V1,0.0600443062988669,6
1,V1,0.013715170529719,7
1,V1,0.0789259628125851,3
1,V1,0.052732284121748,6
1,V1,0.0804931663687949,2
1,V1,0.0138783681180098,2
1,V1,0.00748150789352553,4
1,V1,-0.000273278291208046,4
1,V1,0.119709997245952,7
1,V1,0.121383035607567,7
1,V1,0.148290592497756,7
1,V1,-8.22956516786655e-05,7
1,V1,0.131679759161381,7
1,V1,0.102746496895111,6
1,V1,0.0687001653649965,6
1,V1,0.0110114653269812,6
1,V1,0.181441203899479,6
1,V1,0.0935181524127529,2
1,V1,0.0235377199641971,5
1,V1,0.0196650728680864,6
1,V1,0.00137616393711515,5
1,V1,-0.000662705847635503,2
1,V1,0.141971139799355,7
1,V1,0.017940338934854,2
1,V1,0.0871126464175621,7
1,V1,0.10012176112712,6
1,V1,0.00801743901742685,7
1,V1,0.0365089730993514,2
1,V1,0.120375723949485,6
1,V1,0.18702270357197,2
1,V1,0.00719497948529446,2
1,V1,0.239662703563009,6
1,V1,0.248131893750712,6
1,V1,0.213137104498275,6
1,V1,0.139163463785675,2
1,V1,0.1096207512005,2
1,V1,0.0903322517260506,3
1,V1,0.227644578291942,2
1,V1,0.219321348440903,2
1,V1,0.0979789621741808,7
1,V1,0.083423105666332,7
1,V1,0.0898786923718453,7
1,V1,0.0555154232397025,6
1,V1,0.00875132629452768,6
1,V1,0.138034670544714,7
1,V1,0.0618901397719532,6
1,V1,0.0730965663904116,5
1,V1,0.1725610850344,6
1,V1,0.134704506125252,6
1,V1,0.119943679166954,6
1,V1,0.0409283808677471,2
1,V1,0.0863376110548735,2
1,V1,0.219750602256682,7
1,V1,0.130512234000795,7
1,V1,0.0178249647315645,5
1,V1,0.00127234980516638,7
1,V1,0.0935472946851776,6
1,V1,0.00595881203922088,7
1,V1,0.00515446617478005,8
1,V1,0.138545459312681,7
1,V1,0.0279176915366475,4
1,V1,0.041009995158614,7
1,V1,0.0823260714049567,2
1,V1,0.0868514799310706,2
1,V1,0.0981027948628601,6
1,V1,0.0511143113239062,2
1,V1,0.254621067477271,7
1,V1,0.0655065115150549,6
1,V1,0.00192519513133116,4
1,V1,0.00449269908807554,6
1,V1,0.153348134650085,7
1,V1,0.176584631606644,7
1,V1,0.0422798357508289,6
1,V1,0.0746540282469023,6
1,V1,0.11100792582695,6
1,V1,0.0205326461215455,5
1,V1,0.0225640013926711,4
1,V1,0.0605588460898123,6
1,V1,0.0888813675636018,7
1,V1,0.0148166747591164,5
1,V1,0.0363985237365471,6
1,V1,0.00124253982337064,4
1,V1,0.00449690482654203,7
1,V1,0.00197344956572792,7
1,V1,0.00116290294725258,4
1,V1,0.0551495896778401,6
1,V1,0.0179310815097064,4
1,V1,0.0078629875189839,7
1,V1,0.192084737673544,7
1,V1,-3.67881992456853e-05,4
1,V1,0.161690599988287,2
1,V1,0.147836303897242,7
1,V1,0.107303370604902,2
1,V1,0.000232931736071751,6
1,V1,0.17008960904546,7
1,V1,0.0799814219084447,7
1,V1,0.0667862997086045,7
1,V1,0.143812597374462,2
1,V1,0.125696297272376,6
1,V1,0.159094713325155,7
1,V1,0.0100408654374798,5
1,V1,0.0108821304045797,6
1,V1,-0.000134618779803808,6
1,V1,0.00041314472519155,4
1,V1,0.00410190000280225,7
1,V1,0.0925172669610936,2
1,V1,0.0733061044947318,7
1,V1,0.0499109080638167,3
1,V1,-0.000433734406093844,7
1,V1,0.0719196290016849,7
1,V1,0.0496292503992331,6
1,V1,0.0324094356712743,6
1,V1,0.163481829585467,6
1,V1,0.0758392309575499,6
1,V1,0.183212707891309,6
1,V1,0.0427425052693595,7
1,V1,0.0791872729190223,6
1,V1,0.00767839248800684,4
1,V1,0.0727421142768306,6
1,V1,0.0515434035293024,2
1,V1,0.181507190675364,6
1,V1,0.0245981354951837,2
1,V1,0.0343857772661784,8
1,V1,0.063996753044817,6
1,V1,0.030924621716906,6
1,V1,0.0503430437495243,6
1,V1,0.00798441350564094,7
1,V1,0.161327106373476,6
1,V1,0.121507536067728,2
1,V1,0.0819453288141938,2
1,V1,0.0115937159505032,6
1,V1,0.0688902128530799,2
1,V1,0.0206018637556316,7
1,V1,0.0419416425060434,6
1,V1,0.0160597848612955,2
1,V1,0.148224386272403,7
1,V1,0.041867147418534,6
1,V1,0.040834528330083,6
1,V1,0.000145477537601191,7
1,V1,0.00269117323170603,7
1,V1,0.154438167662128,7
1,V1,0.198282091661569,2
1,V1,0.171150460314783,6
1,V1,0.00755306498481312,5
1,V1,0.0237089344526348,7
1,V1,0.0117090010453764,2
1,V1,0.0033628271381369,6
1,V1,0.000290893298895312,5
1,V1,0.150491278136438,7
1,V1,0.00122576220393422,5
1,V1,0.00198326549092703,5
1,V1,0.0501038247407835,7
1,V1,0.100481648920425,7
1,V1,0.0165373309361659,6
1,V1,-0.000224351820908186,7
1,V1,-0.000683000109681364,6
1,V1,0.123577825821125,6
1,V1,0.10252936695857,6
1,V1,0.00941356104027463,5
1,V1,0.148775597789722,7
1,V1,0.033904845643663,6
1,V1,0.1115478940967,6
1,V1,0.135068228426317,6
1,V1,0.143633122927443,6
1,V1,0.134455053892533,7
1,V1,0.153458545787056,6
1,V1,0.131624360741927,6
1,V1,0.000137405371750943,7
1,V1,0.103250805860236,7
1,V1,0.144663738091276,7
1,V1,0.114834377502662,7
1,V1,-0.000571504264260003,4
1,V1,0.0175131670604164,7
1,V1,0.149947762306315,7
1,V1,0.149970776697231,7
1,V1,-0.000619830918103914,6
1,V1,0.00192954790201294,8
1,V1,-3.24811966323502e-06,1
1,V1,0.0267869907811057,7
1,V1,0.0265504828396333,2
1,V1,0.06164149689787,6
1,V1,0.0458678551813015,7
1,V1,0.0189794128335701,6
1,V1,0.0379883422758401,6
1,V1,0.00878463763153942,5
1,V1,0.0219845965173389,6
1,V1,0.08886395567119,2
1,V1,0.103994823363609,7
1,V1,0.139094533537408,6
1,V1,0.00255262540647083,7
1,V1,0.0535418815664069,2
1,V1,0.0647081774065339,7
1,V1,0.0143878143168547,5
1,V1,0.0191242237921823,6
1,V1,-0.000623051487549486,7
1,V1,0.00726183760814314,3
1,V1,0.111745006402794,7
1,V1,0.0549482766064711,6
1,V1,0.019658603191217,6
1,V1,0.00447177872575288,7
1,V1,4.90200683754827e-05,7
1,V1,0.00734829984379709,6
1,V1,0.00153986484031521,6
1,V1,0.00214574153552732,6
1,V1,0.0945529380425217,6
1,V1,0.0114853900978089,7
1,V1,0.230957661221263,7
1,V1,0.178498676955465,7
1,V1,0.0889035110009464,7
1,V1,0.0146922293621584,8
1,V1,0.0979090750546067,7
1,V1,0.0643464433375331,6
1,V1,0.0406413959463591,6
1,V1,0.00580879575513094,8
1,V1,1.17856719229481e-05,7
1,V1,-6.47942987145322e-05,8
1,V1,0.000710756689789704,8
1,V1,0.121846042932826,6
1,V1,0.0986432758909594,2
1,V1,0.123140763548883,2
1,V1,0.131738839613219,6
1,V1,0.125719100512032,7
1,V1,0.0323590915948719,7
1,V1,0.0979788756796918,7
1,V1,0.115564271468386,7
1,V1,0.124136619260244,7
1,V1,-0.000422825437264351,6
1,V1,-0.000917763905504243,7
1,V1,0.0447997040231546,2
1,V1,0.0278993023293952,2
1,V1,0.0409867701556956,2
1,V1,0.0205177046364013,6
1,V1,0.0235109107313287,6
1,V1,0.0547331433430409,6
1,V1,-0.000736794132973451,8
1,V1,-0.000622388135905094,6
1,V1,0.0379613525239082,2
1,V1,0.0233078501043941,2
1,V1,0.0297792250845285,2
1,V1,0.0684332286612334,2
1,V1,0.090792925716752,2
1,V1,0.00210287452606372,4
1,V1,0.00148686767386125,6
1,V1,0.000127392094706691,7
1,V1,0.0336289882466881,6
1,V1,0.0994979771122124,6
1,V1,0.0831231478922311,6
1,V1,0.0245723264896394,2
1,V1,0.0494397497519715,6
1,V1,0.0235250924558508,7
1,V1,-0.00175456214229353,6
1,V1,0.0366797544624706,6
1,V1,0.110619463373879,6
1,V1,0.134799547390092,6
1,V1,0.121201608134462,6
1,V1,0.0127320071726722,6
1,V1,-0.000101814902547459,1
1,V1,0.105600621497788,6
1,V1,0.073523879737015,7
1,V1,-0.000472091573591293,8
1,V1,-0.000737522766708354,8
1,V1,-0.000737342210646696,6
1,V1,0.0069076118184675,6
1,V1,0.0240253526450041,2
1,V1,0.0217248631609661,7
1,V1,0.0645236763927983,6
1,V1,0.104166167024079,6
1,V1,0.0118712419273514,7
1,V1,0.0111013268504399,2
1,V1,0.00273219100259292,5
1,V1,0.059375648002234,5
1,V1,0.0191210988486744,3
1,V1,0.00117191426917895,6
1,V1,0.0694543747253115,5
1,V1,0.0444838334046963,6
1,V1,0.154612376974609,6
1,V1,0.000242339419321891,6
1,V1,0.0309244589477718,6
1,V1,0.014084167784208,6
1,V1,0.00150022671160782,8
1,V1,0.076630385313145,7
1,V1,0.0197248732545958,7
1,V1,0.00462009399050417,5
1,V1,0.00241758150500831,7
1,V1,0.0595034125905877,6
1,V1,0.0305258694989819,7
1,V1,0.0815548553571686,5
1,V1,0.174138900145433,2
1,V1,0.0209926590820116,6
1,V1,0.0706009078593882,2
1,V1,0.125718424946228,7
1,V1,0.145886607405401,2
1,V1,0.0183615519922967,6
1,V1,0.0397655553272135,6
1,V1,0.00293915883698853,5
1,V1,0.0263864555921856,6
1,V1,0.0508553995596362,5
1,V1,0.113243409109429,7
1,V1,0.114617828858704,7
1,V1,0.013852086349887,6
1,V1,0.0101655527239494,3
1,V1,0.0298569677141232,3
1,V1,0.0232194295656489,5
1,V1,0.0189097273722708,7
1,V1,0.0470439155534713,6
1,V1,0.0808426520394679,6
1,V1,0.141591045587131,7
1,V1,0.00600779800017481,6
1,V1,0.0329012371999333,6
1,V1,0.0844706849399917,6
1,V1,0.0948168118559774,2
1,V1,0.199690659181246,7
1,V1,0.104648369587986,6
1,V1,0.122248757651561,7
1,V1,0.0319864121697724,6
1,V1,0.0214610278965296,6
1,V1,0.00299271246293192,6
1,V1,0.0509321228953779,2
1,V1,0.0885008311062254,2
1,V1,0.122303749618625,7
1,V1,0.0602441968136804,7
1,V1,0.0405044715444047,5
1,V1,0.00936814248037249,5
1,V1,0.159031930115644,6
1,V1,0.140890345080279,7
1,V1,0.11377967207343,7
1,V1,0.0576450553677145,6
1,V1,0.181906596169699,6
1,V1,0.179268338901807,6
1,V1,0.090842072791163,7
1,V1,0.0854365781615956,7
1,V1,0.0555602031834089,7
1,V1,0.0498879142031014,6
1,V1,0.00238932655563662,7
1,V1,0.0148329752075507,8
1,V1,0.031585415537397,6
1,V1,0.0199187947966661,6
1,V1,0.0485525022123523,6
1,V1,0.0920287159151654,7
1,V1,0.106979719520859,7
1,V1,0.0506918858926643,6
1,V1,0.0726375477296182,7
1,V1,0.0625004655760798,2
1,V1,0.000628002242173464,6
1,V1,0.00818638237512898,5
1,V1,0.0445956488720835,6
1,V1,0.0518947335401683,6
1,V1,0.048470060550024,6
1,V1,0.0438000218938631,5
1,V1,0.0390886725500245,7
1,V1,0.0556844336991085,7
1,V1,0.0492382088732891,7
1,V1,0.0518069673780627,2
1,V1,0.0398018528757082,2
1,V1,0.0069824387838831,6
1,V1,0.002572252192861,7
1,V1,0.00139570622947338,4
1,V1,0.055424974209087,6
1,V1,0.0692844134851884,6
1,V1,0.112830269848665,7
1,V1,0.105445038992879,6
1,V1,0.0998213971073184,7
1,V1,0.0910278170089837,6
1,V1,0.0373284030344075,8
1,V1,0.0405918502621197,6
1,V1,0.0190432939324195,6
1,V1,0.000389005941825893,7
1,V1,0.0881376144873257,2
1,V1,0.0659878786609081,6
1,V1,0.0922870376340763,2
1,V1,0.0706254635330272,2
1,V1,0.0474560080720031,7
1,V1,0.145828575241389,7
1,V1,0.168655182531381,6
1,V1,0.0381984310944775,8
1,V1,0.0496980500404628,7
1,V1,0.0334626540993422,6
1,V1,0.00341250580373381,5
1,V1,0.0032035253819882,7
1,V1,0.113471858011729,7
1,V1,0.107408426020673,7
1,V1,0.0611720856942742,2
1,V1,0.0919924380021665,6
1,V1,0.0905141100891357,2
1,V1,0.101958963538677,7
1,V1,0.161147377741328,2
1,V1,0.0594693760789494,7
1,V1,0.0436207866087537,6
1,V1,0.00703903362957137,6
1,V1,0.00260657363088929,6
1,V1,0.0571241404301421,7
1,V1,0.116772341174498,6
1,V1,0.0924553713714523,6
1,V1,0.0282753626799553,3
1,V1,0.0944005157643014,7
1,V1,0.0749410621107913,6
1,V1,0.0728421974792066,6
1,V1,0.0690946717854154,7
1,V1,0.110535599029286,7
1,V1,0.0239394767209544,2
1,V1,0.182702512638841,6
1,V1,0.0713213913232499,7
1,V1,0.0928324675957241,6
1,V1,0.00173447061177934,7
1,V1,0.0459327083872957,7
1,V1,0.062398066363562,7
1,V1,0.080279415742778,6
1,V1,0.0659403966327537,7
1,V1,-478.968431996581,7
1,V1,0.0882481183904091,7
1,V1,0.0733935183165037,7
1,V1,0.0100691822971661,5
1,V1,0.00094524600036211,8
1,V1,0.00627455720623843,8
1,V1,0.024712505450678,7
1,V1,0.0339654116327283,6
1,V1,0.0913416007614083,6
1,V1,0.115325940702823,7
1,V1,0.118450911563066,7
1,V1,0.0899548957202409,6
1,V1,0.0748253436445884,5
1,V1,0.110649890383787,2
1,V1,4.1009611932874e-05,3
1,V1,0.00352044882692842,6
1,V1,0.00228214164069468,7
1,V1,0.0512517397551964,6
1,V1,0.0593327153344581,6
1,V1,0.050756886732152,7
1,V1,0.00162315630451659,7
1,V1,0.0363788270621146,6
1,V1,0.0911147345342439,7
1,V1,0.117237827866313,2
1,V1,0.091724721819171,2
1,V1,0.00289881736490977,3
1,V1,0.00122678194138581,7
1,V1,0.00301076033858899,6
1,V1,0.00815907443946928,6
1,V1,0.0908029603750553,2
1,V1,0.0631224636654569,2
1,V1,0.0503737261162759,5
1,V1,0.112230768000548,6
1,V1,0.0465292864927108,6
1,V1,0.0361326088776285,8
1,V1,0.0325287760825779,6
1,V1,0.0141523347559978,6
1,V1,0.004432291146377,6
1,V1,0.000902659967091324,4
1,V1,0.0484859273854344,7
1,V1,0.0628489388609053,7
1,V1,0.0319493912871383,7
1,V1,0.0372007582494249,6
1,V1,0.0201216564073159,8
1,V1,0.0338076185075792,7
1,V1,0.0265687506966769,4
1,V1,0.0106054218307054,7
1,V1,0.0066502550245971,7
1,V1,0.0071594539169138,2
1,V1,0.0113329978765896,6
1,V1,0.0733615770653532,6
1,V1,0.048706384925668,6
1,V1,0.0492008522618478,6
1,V1,0.121252139317894,7
1,V1,0.079006665918755,6
1,V1,0.0719186743414848,6
1,V1,0.0304529668861023,7
1,V1,0.0284877307094528,7
1,V1,0.000427480508926603,6
1,V1,0.000644644709723585,5
1,V1,0.00067017676081893,6
1,V1,0.0122543002552131,4
1,V1,0.00496811986943224,4
1,V1,0.126340596924558,6
1,V1,0.0843351440219989,7
1,V1,0.0939744931637549,7
1,V1,0.147725612694834,2
1,V1,0.0268006944493849,7
1,V1,0.0657163073476064,7
1,V1,0.00489006647927143,8
1,V1,0.0824247976045782,6
1,V1,0.161486154437528,2
1,V1,0.0820542902214416,2
1,V1,0.0951455557299025,2
1,V1,0.0417736466729071,6
1,V1,0.0591037635083708,7
1,V1,0.0978137569375334,7
1,V1,0.0473749695235289,7
1,V1,0.233902784646831,2
1,V1,0.184978175550654,2
1,V1,0.00779078711970443,6
1,V1,0.0756100158855134,7
1,V1,0.102167466023226,7
1,V1,0.0159745810917649,6
1,V1,0.0546932782849563,7
1,V1,0.0499768069804221,6
1,V1,0.00781441785749792,6
1,V1,0.178076665900055,6
1,V1,0.10232919542784,6
1,V1,0.178549225655236,7
1,V1,0.167755983970379,7
1,V1,0.11125056518547,6
1,V1,0.0793283538450882,7
1,V1,0.135357162438415,6
1,V1,0.0703145033584846,2
1,V1,0.00597491448517223,6
1,V1,0.0282604204338578,6
1,V1,0.00211204002933424,7
1,V1,0.0573531202174491,6
1,V1,-0.00109444369910761,6
1,V1,-0.000263327047657969,8
1,V1,0.0362223979866095,7
1,V1,0.0274574479392334,8
1,V1,0.0596533176820488,6
1,V1,0.107769111311502,6
1,V1,0.100210364632439,7
1,V1,0.031019838903684,6
1,V1,0.116926136729707,6
1,V1,0.1608372207685,2
1,V1,-0.00089283975040455,6
1,V1,0.0542647366663437,6
1,V1,0.0184279761390032,6
1,V1,0.00928358371285731,6
1,V1,0.0690090019733752,7
1,V1,0.0318400143892634,5
1,V1,-0.00116968475697121,8
1,V1,0.129265525797736,6
1,V1,0.179645618683085,2
1,V1,0.160903116779466,2
1,V1,0.133826948964682,2
1,V1,0.0308876322727563,6
1,V1,0.133349410406811,2
1,V1,0.117737035028126,7
1,V1,0.121167047179335,7
1,V1,0.0489178115903688,2
1,V1,0.032716272452829,8
1,V1,0.0256204297069045,8
1,V1,0.00544781064893396,5
1,V1,0.0146872652995417,7
1,V1,0.0044751856848525,6
1,V1,-0.000845739660160882,6
1,V1,0.0878962510305346,4
1,V1,0.0620740091638983,5
1,V1,0.04304024185052,8
1,V1,0.0205185633412761,6
1,V1,0.0251518306517594,6
1,V1,0.0440381963706694,7
1,V1,0.0379045053132424,4
1,V1,0.00322475262645466,7
1,V1,0.0303138530090644,6
1,V1,0.0845752476947134,7
1,V1,0.0351646684524639,2
1,V1,0.0360290154040356,7
1,V1,0.040911028185063,6
